fG,fE,AF,Ngen,drift,fG_EAF,fE_EAF
1.0260677200801522,1.0096675624548643,0.5,200,0.008947181341012734,0.6345136480901998,0.4910528186589795
1.0528149661904818,1.0153863241412067,0.8,200,0.02655708303155914,0.9966598025504027,0.7734429169684409
1.0211896176877788,1.012588968670282,0.7,200,0.06448883670471794,0.40095874221537586,0.6355111632952836
1.0231380694922265,1.0087052605773623,0.3,200,-0.14337670031591473,0.49494236762543325,0.44337670031591214
1.0231380694922265,1.007024596960484,0.2,200,-0.16000054165366634,0.49494236762543325,0.3600005416536697
1.0019080215571126,0.9950903584657446,0.1,200,0.33608617416360825,0.014573365012975067,-0.23608617416361175
1.0339211986009056,1.0189897898729665,0.8,200,-0.15055898490508457,0.8886072135126997,0.9505589849050865
1.0192448764914566,1.0063933898173165,0.1,200,-0.2286508612799244,0.31373554084913735,0.32865086127993287
1.0221633793218083,1.0083311672840483,0.5,200,0.07516964633304042,0.4474815350540352,0.4248303536669627
1.0221633793218083,1.0116986791050073,0.9,200,0.3084676250713698,0.4474815350540352,0.5915323749286349
1.029986974185096,1.0196852285430105,0.7,200,-0.28466814456088796,0.7882003115346587,0.9846681445608871
1.0349071005121362,1.0125566998331315,0.5,200,-0.13391781728050203,0.9061249949166715,0.6339178172805059
0.9829904909661918,0.9963856538804133,0.1,200,0.27104448469470044,0.0003266527005978871,-0.17104448469469763
1.0134328459541306,1.0033597364907858,0.3,200,0.12229489793625868,0.12714571748643258,0.1777051020637429
1.0,1.0010480413732368,0.1,200,0.03762537672421292,0.01,0.06237462327578836
1.0241136890844451,1.011839553758891,0.8,200,0.20150606484646943,0.5424945246875095,0.5984939351535291
1.0192448764914566,1.010550523522929,0.4,200,-0.13475794064812846,0.31373554084913735,0.5347579406481273
1.0115028766603813,1.0001733534556387,0.3,200,0.28133307843846395,0.09048926840402645,0.018666921561535585
1.0280254794091224,1.008500006285825,0.3,200,-0.13320170571188045,0.7176573005693296,0.4332017057118847
1.02509023898472,1.0063908284225715,0.5,200,0.17147639372953685,0.5892847834824951,0.3285236062704708
1.0143992110708167,1.016648922400703,0.9,200,0.06442633589968912,0.1498453571156621,0.8355736641003113
1.0211896176877788,1.010208723520619,0.6,200,0.08215604324213852,0.40095874221537586,0.5178439567578692
1.04681150924428,1.013598509490245,0.6,200,-0.08533370858958221,0.989591375979061,0.6853337085895862
1.007653957304241,1.0005553735688184,0.3,200,0.2622390304134513,0.04435517336311661,0.03776096958654378
1.0309691245924635,1.0085598496399648,0.1,200,-0.33616851280280374,0.8182791259394946,0.43616851280280095
1.018273895162555,1.0055176303202027,0.1,200,-0.18512250387555929,0.27421665982298654,0.28512250387555776
1.0329362359069032,1.0185235030168927,0.8,200,-0.12767586501753447,0.8682956210800635,0.9276758650175415
1.0134328459541306,1.004877793249077,0.1,200,-0.15329628795838024,0.12714571748643258,0.25329628795838005
1.0028633971066874,0.9968770511203423,0.1,200,0.24639164554000395,0.017579969809140852,-0.1463916455399982
1.0418347873109464,1.0148507923074135,0.4,200,-0.3470666038454565,0.9734432509668483,0.7470666038454545
1.0221633793218081,1.005796483999992,0.1,200,-0.1989866467625189,0.44748153505402444,0.2989866467625147
1.0349071005121362,1.0182584332107307,0.8,200,-0.11466279789969691,0.9061249949166715,0.9146627978996943
1.015366497670897,1.0047669032917832,0.5,200,0.25222156880403585,0.17578147417773005,0.24777843119596835
1.009576582776887,1.0034619446632025,0.6,200,0.41720187561214706,0.06363055924475665,0.18279812438785642
1.0329362359069032,1.0100854279252849,0.4,200,-0.11174125861380656,0.8682956210800635,0.5117412586137987
1.02509023898472,1.013612915333088,0.9,200,0.21395570025254623,0.5892847834824951,0.6860442997474582
1.031952211535386,1.0135499048079923,0.6,200,-0.08293613014693824,0.8449267061948872,0.6829361301469421
1.0163347066330577,1.0047600217338746,0.2,200,-0.04743598646573939,0.20512362768576506,0.2474359864657384
1.0368817255695222,1.0142063322225012,0.7,200,-0.015306700472225376,0.9339156282557846,0.7153067004722291
1.0173038388368227,1.0146087425743318,0.7,200,-0.03514043375311037,0.2379496782459914,0.7351404337531185
1.05181200439147,1.0203432893804236,0.9,200,-0.11692241201554401,0.9959611940719316,1.016922412015548
1.0309691245924635,1.0189712605367502,0.9,200,-0.049649855724378356,0.8182791259394946,0.9496498557243789
1.0211896176877788,1.002069630175356,0.2,200,0.08662546476094479,0.40095874221537586,0.11337453523905275
1.0019080215571126,1.0016194080676448,0.1,200,0.009095105637075128,0.014573365012975067,0.09090489436291951
1.0221633793218081,1.0071869542900818,0.3,200,-0.06806103037491171,0.44748153505402444,0.368061030374906
1.0192448764914566,1.0150080522346872,0.9,200,0.14518648830990494,0.31373554084913735,0.7548135116900848
1.0066940180383166,0.9979299247974083,0.1,200,0.1936110014119548,0.03694154427208169,-0.09361100141195558
1.0134328459541306,1.0097128689894423,0.7,200,0.20670364760482085,0.12714571748643258,0.4932963523951725
1.0270461332586884,1.0074300197524109,0.3,200,-0.0801259660014042,0.6774877210508748,0.3801259660014081
1.0241136890844451,1.0094873922802297,0.5,200,0.017870027118502496,0.5424945246875095,0.48212997288149234
1.0124674014429897,1.002315489790722,0.1,200,-0.025640607213406864,0.10745016650786278,0.1256406072134046
1.015366497670897,1.008989711255256,0.8,200,0.3425257693012763,0.17578147417773005,0.45747423069872223
1.0231380694922265,1.015075938912779,0.7,200,-0.05815735832334652,0.49494236762543325,0.7581573583233372
1.0066940180383166,1.0030624601672984,0.3,200,0.13711109971864824,0.03694154427208169,0.16288890028135247
1.0192448764914566,1.0092942421204985,0.5,200,0.027437478012690107,0.31373554084913735,0.4725625219873134
1.0388601182540846,1.0184636761883428,0.7,200,-0.22473908627424358,0.9538977414048964,0.9247390862742444
1.0134328459541306,1.0015351367984389,0.1,200,0.013302031015343302,0.12714571748643258,0.08669796898466621
1.0221633793218083,1.01604497496436,0.8,200,-0.005863939724049749,0.4474815350540352,0.8058639397240495
1.0309691245924635,1.0104114651057043,0.6,200,0.07212267556100102,0.8182791259394946,0.527877324439001
1.0270461332586884,1.015783232498116,0.9,200,0.10701737351212615,0.6774877210508748,0.792982626487877
1.0124674014429897,1.0013589988670164,0.2,200,0.12209619724468772,0.10745016650786278,0.07790380275531487
1.0163347066330575,1.0056869087162932,0.4,200,0.10646079497357419,0.20512362768575793,0.2935392050264213
1.0124674014429897,1.0034069542608022,0.2,200,0.01994197691306221,0.10745016650786278,0.18005802308693897
1.0057349932563653,1.006696718968668,0.4,200,0.056281461201078666,0.030727204506665946,0.34371853879891306
1.0368817255695222,1.0202713232704692,0.9,200,-0.11339608036673716,0.9339156282557846,1.0133960803667426
1.0280254794091224,1.0189012284880423,0.8,200,-0.1462136305299829,0.7176573005693296,0.9462136305299825
1.0192448764914566,1.0099311372623903,0.7,200,0.19589664102041038,0.31373554084913735,0.5041033589795955
1.007653957304241,1.0032509772492675,0.1,200,-0.07228506992825413,0.04435517336311661,0.1722850699282579
1.00861481192615,1.0010068098386458,0.1,200,0.039684836968298554,0.05317446165171078,0.060315163031701376
1.0019080215571126,0.9978206873213751,0.2,200,0.29908449854660585,0.014573365012975067,-0.09908449854660817
1.0408422857545379,1.0172419714643648,0.9,200,0.03527004155835062,0.9680445465907367,0.8647299584416452
1.009576582776887,1.0001978368358717,0.2,200,0.18010913659497296,0.06363055924475665,0.019890863405025553
1.0211896176877788,1.0052470833506084,0.3,200,0.028332328510817822,0.40095874221537586,0.27166767148918913
1.0143992110708167,1.0060179905224835,0.2,200,-0.10999683706306913,0.1498453571156621,0.3099968370630662
1.0270461332586884,1.011971080722678,0.5,200,-0.10499268341262581,0.6774877210508748,0.6049926834126348
1.00861481192615,1.002657826929217,0.1,200,-0.04271497973731848,0.05317446165171078,0.1427149797373224
1.0458142666249652,1.0215155268329237,0.9,200,-0.17432656822734052,0.9874330339478552,1.0743265682273395
1.0368817255695222,1.018078344691322,0.9,200,-0.005819765316750318,0.9339156282557846,0.9058197653167509
1.0134328459541306,1.0043884513253334,0.2,200,-0.02894215776546688,0.12714571748643258,0.22894215776546079
1.0270461332586884,1.0130176944114249,0.6,200,-0.0566756078480919,0.6774877210508748,0.6566756078480986
1.018273895162555,1.0130075075866856,0.8,200,0.14382716966219206,0.27421665982298654,0.6561728303378135
1.0280254794091224,1.0101777723599465,0.5,200,-0.01631205358509459,0.7176573005693296,0.5163120535850844
1.0192448764914566,1.013242441131189,0.9,200,0.2322331627506949,0.31373554084913735,0.6677668372492943
1.02021678370557,1.0113885930766773,0.3,200,-0.2762055117483282,0.3561549280425967,0.5762055117483271
1.018273895162555,1.0122239390634884,0.8,200,0.18251597070365758,0.27421665982298654,0.6174840292963395
1.0163347066330577,1.0032497856707674,0.1,200,-0.07222568418641517,0.20512362768576506,0.17222568418641984
1.0019080215571126,1.0015560178961151,0.1,200,0.012259587930453276,0.014573365012975067,0.08774041206954157
0.9980956120561375,0.997929181218992,0.1,200,0.1936482574294469,0.006851854008916964,-0.09364825742945235
1.0192448764914566,1.004754315290821,0.2,200,-0.04715201681115247,0.31373554084913735,0.2471520168111594
1.0408422857545379,1.0152390311361466,0.7,200,-0.0661897571800835,0.9680445465907367,0.7661897571800765
1.0260677200801522,1.0157809505699067,0.5,200,-0.2928703096655948,0.6345136480901998,0.7928703096655945
1.0280254794091224,1.0107249033981602,0.1,200,-0.4433849190426321,0.7176573005693296,0.5433849190426278
1.0115028766603813,1.0034986496908544,0.1,200,-0.08462700518386496,0.09048926840402645,0.1846270051838718
1.0192448764914566,1.018302699959747,0.6,200,-0.31683622234227227,0.31373554084913735,0.916836222342274
1.00861481192615,1.0034407842373798,0.2,200,0.01825625471681898,0.05317446165171078,0.18174374528317117
1.0339211986009056,1.0145178878099084,0.8,200,0.06933686279194129,0.8886072135126997,0.730663137208057
1.0221633793218081,1.0090586403665118,0.6,200,0.1391102059191567,0.44748153505402444,0.4608897940808369
1.0221633793218083,1.0161905019272137,0.7,200,-0.11302441221390669,0.4474815350540352,0.8130244122139115
1.02021678370557,1.0066878398488044,0.3,200,-0.043277539037076845,0.3561549280425967,0.34327753903707764
1.0349071005121362,1.0217207634703134,0.9,200,-0.18437010406074122,0.9061249949166715,1.0843701040607294
1.0192448764914566,1.0049637042614616,0.1,200,-0.15757077900768984,0.31373554084913735,0.25757077900769526
1.02509023898472,1.0118420685481015,0.6,200,0.0013818011247984097,0.5892847834824951,0.5986181988752073
1.0211896176877788,1.008885811150668,0.5,200,0.04767465222035803,0.40095874221537586,0.45232534777963834
1.0057349932563653,0.995150112219504,0.1,200,0.3330838537307233,0.030727204506665946,-0.23308385373072216
1.0329362359069032,1.0146436048705287,0.9,200,0.16314166956742462,0.8682956210800635,0.7368583304325834
1.029986974185096,1.0129466269701868,0.9,200,0.24683207906641752,0.7882003115346587,0.6531679209335802
1.018273895162555,1.0077507083549064,0.2,200,-0.19603937842747612,0.27421665982298654,0.39603937842747133
1.0221633793218083,1.0026655209950288,0.3,200,0.1569013388863682,0.4474815350540352,0.1430986611136364
1.0270461332586884,1.0114175432411154,0.7,200,0.12236334596557294,0.6774877210508748,0.5776366540344317
1.02021678370557,1.0086369169896656,0.5,200,0.06001103999373627,0.3561549280425967,0.43998896000625776
1.0221633793218083,1.0094381420492347,0.6,200,0.1203094008353141,0.4474815350540352,0.4796905991646795
1.0349071005121362,1.0131895131171362,0.7,200,0.0348449323226315,0.9061249949166715,0.6651550676773672
1.004776882087206,1.0003793116239028,0.1,200,0.07103801505551413,0.02553053364599408,0.02896198494448972
1.007653957304241,1.010387992860094,0.8,200,0.2732841771346127,0.04435517336311661,0.5267158228653915
1.0339211986009056,1.017813107194163,0.9,200,0.007207280959102752,0.8886072135126997,0.8927927190408967
1.031952211535386,1.0176945332109248,0.9,200,0.01303210819697443,0.8449267061948872,0.8869678918030306
1.0163347066330575,1.0017649073894872,0.2,200,0.10183243431973843,0.20512362768575793,0.09816756568026902
1.031952211535386,1.0185011545131295,0.9,200,-0.02657884226437328,0.8449267061948872,0.9265788422643758
1.00861481192615,1.0020555696817637,0.1,200,-0.012672958377993739,0.05317446165171078,0.11267295837799463
1.007653957304241,1.0088690105156384,0.4,200,-0.051492723976160795,0.04435517336311661,0.4514927239761576
1.0329362359069032,1.0128587017878545,0.6,200,-0.04882784104185642,0.8682956210800635,0.6488278410418585
1.0143992110708167,1.0033571906669836,0.3,200,0.1224217626979544,0.1498453571156621,0.17757823730204947
1.0388601182540846,1.01527885319192,0.5,200,-0.26815082204233376,0.9538977414048964,0.7681508220423361
1.0241136890844451,1.0180167336997892,0.9,200,-0.002794068499012703,0.5424945246875095,0.90279406849901
1.0280254794091224,1.0085575995767697,0.7,200,0.26394303361910454,0.7176573005693296,0.4360569663808953
1.0280254794091224,1.0116138397406556,0.7,200,0.11266057673610283,0.7176573005693296,0.5873394232639029
1.0221633793218083,1.0059897237978115,0.1,200,-0.20859194824146282,0.4474815350540352,0.3085919482414659
1.0173038388368227,1.0146159565169715,0.8,200,0.06450408254282584,0.2379496782459914,0.7354959174571754
1.0019080215571126,1.0010316431050592,0.4,200,0.3384444382169609,0.014573365012975067,0.061555561783040044
1.029005759421095,1.0203443532243373,0.8,200,-0.21697453836861516,0.7546356753370008,1.01697453836862
1.007653957304241,0.9981198820336761,0.1,200,0.18409435255758347,0.04435517336311661,-0.08409435255758278
1.0231380694922265,1.0145801480026657,0.9,200,0.1662686549293636,0.49494236762543325,0.7337313450706366
1.0398507297024948,1.0157320357761566,0.7,200,-0.09046265559791658,0.9615916462104017,0.7904626555979178
1.010539270730128,1.0035726799895432,0.2,200,0.011684532573991657,0.0759777305345043,0.18831546742601296
1.0115028766603813,1.003106912553942,0.3,200,0.13489532064064183,0.09048926840402645,0.16510467935936265
1.0231380694922265,1.0139750676726458,0.9,200,0.19609529894551725,0.49494236762543325,0.7039047010544873
1.0163347066330575,1.0048375409264163,0.1,200,-0.15129341294062465,0.20512362768575793,0.2512934129406278
1.0280254794091224,1.016607773184883,0.9,200,0.06645000650504028,0.7176573005693296,0.8335499934949643
1.007653957304241,1.0043965793279057,0.3,200,0.07065322136101794,0.04435517336311661,0.22934677863898234
1.0488088481701516,1.011649386229957,0.5,200,-0.08909625353696968,0.9928672359446268,0.5890962535369598
1.0368817255695222,1.0106143962685894,0.4,200,-0.13791804775137798,0.9339156282557846,0.5379180477513833
1.0221633793218081,1.014044203837218,0.7,200,-0.007313584799209877,0.44748153505402444,0.7073135847992064
1.0270461332586884,1.014348949733011,0.5,200,-0.22233684386773103,0.6774877210508748,0.7223368438677317
1.0241136890844451,1.0065132422557383,0.2,200,-0.1346049972945115,0.5424945246875095,0.3346049972945163
1.018273895162555,1.006116566084332,0.3,200,-0.014895846419871663,0.27421665982298654,0.3148958464198716
1.0009535561438965,1.0048021902530069,0.3,200,0.050465632152923816,0.012074643249176785,0.24953436784707617
1.0221633793218083,1.0211043521384773,0.8,200,-0.25419903485673434,0.4474815350540352,1.0541990348567267
1.0124674014429897,1.00277677057784,0.2,200,0.05135396522305255,0.10745016650786278,0.14864603477695323
1.0260677200801522,1.0155631700057912,0.9,200,0.11785005017994948,0.6345136480901998,0.7821499498200546
1.0478097027904214,1.0222111228720827,0.8,200,-0.30835825848574716,0.9913822638315424,1.1083582584857388
1.0134328459541306,0.998086639029359,0.1,200,0.1857596599299839,0.12714571748643258,-0.08575965992998531
1.0134328459541306,1.0078568468768174,0.3,200,-0.10130513159036539,0.12714571748643258,0.4013051315903621
1.029005759421095,1.012059936293238,0.6,200,-0.00938255693594972,0.7546356753370008,0.6093825569359419
1.029986974185096,1.0106793157966187,0.4,200,-0.14112973872652235,0.7882003115346587,0.5411297387265188
1.0115028766603813,1.0028994873136892,0.1,200,-0.05476449427713845,0.09048926840402645,0.15476449427714362
1.018273895162555,1.013475870883605,0.6,200,-0.07928395211863337,0.27421665982298654,0.6792839521186359
1.0143992110708167,1.008268066864183,0.6,200,0.1782986439607498,0.1498453571156621,0.42170135603924747
1.029986974185096,1.0170430638100318,0.9,200,0.04504710257208199,0.7882003115346587,0.8549528974279244
1.009576582776887,1.0040202541590626,0.1,200,-0.11060945745029949,0.06363055924475665,0.21060945745029894
1.0231380694922265,1.0076475674248977,0.2,200,-0.19092180863729752,0.49494236762543325,0.39092180863730086
1.02509023898472,1.0122808392568146,0.9,200,0.27970550147711204,0.5892847834824951,0.6202944985228889
1.029005759421095,1.0136643911128413,0.6,200,-0.08858334155125999,0.7546356753370008,0.6885833415512598
1.02509023898472,1.014875410735053,0.9,200,0.15172056814041815,0.5892847834824951,0.7482794318595761
1.0368817255695222,1.0084098473718341,0.4,200,-0.028731634025756857,0.9339156282557846,0.4287316340257496
0.9961948508057158,0.9998372661227237,0.1,200,0.09813735597556034,0.004690095113388404,0.0018626440244417786
1.0115028766603813,1.0157585112539467,0.9,200,0.10823417011675827,0.09048926840402645,0.7917658298832506
1.0163347066330577,1.0073793117395222,0.6,200,0.22239076459707413,0.20512362768576506,0.3776092354029282
1.0057349932563653,1.0012760576327093,0.2,200,0.12623780048521577,0.030727204506665946,0.07376219951478175
1.0448179740265788,1.013081163835507,0.6,200,-0.059808068870097,0.9848339951172915,0.6598080688700909
1.02509023898472,1.0143222235202352,0.7,200,-0.021019486008822155,0.5892847834824951,0.7210194860088271
1.0368817255695222,1.0164555484444513,0.9,200,0.0739369602198445,0.9339156282557846,0.8260630397801506
1.0192448764914566,1.007038701776251,0.4,200,0.039299150533489105,0.31373554084913735,0.3607008494665131
1.0163347066330577,1.006830635008323,0.3,200,-0.050369281252013974,0.20512362768576506,0.3503692812520075
1.0270461332586884,1.0074774298393712,0.3,200,-0.08247889954953969,0.6774877210508748,0.3824788995495443
1.015366497670897,1.0076976386682244,0.7,200,0.3065937280610366,0.17578147417773005,0.39340627193896
1.00861481192615,1.0005532216986308,0.4,200,0.36234656430878964,0.05317446165171078,0.03765343569120759
1.037870450509433,1.0225352101636627,0.9,200,-0.22420607415972088,0.9447511573504174,1.1242060741597237
1.0438226305440854,1.022816737304438,0.9,200,-0.23796858378990277,0.9817073935014126,1.1379685837898983
1.0358939425361915,1.013885790697726,0.6,200,-0.09950239193629495,0.9211324123356702,0.6995023919363009
1.0163347066330575,1.0114286057950814,0.9,200,0.32181648296367305,0.20512362768575793,0.5781835170363357
1.015366497670897,1.004538425529209,0.3,200,0.06359249035045256,0.17578147417773005,0.23640750964954654
1.0231380694922265,1.0034163854554308,0.3,200,0.11947202188055656,0.49494236762543325,0.1805279781194429
1.015366497670897,1.0048084652758165,0.5,200,0.2501533832731957,0.17578147417773005,0.24984661672679678
1.015366497670897,1.007783749047625,0.5,200,0.10232134430229227,0.17578147417773005,0.39767865569770977
1.0115028766603813,1.0044250355315967,0.5,200,0.2692366662181942,0.09048926840402645,0.23076333378180475
1.0115028766603813,1.0003951343561255,0.3,200,0.27024718470170134,0.09048926840402645,0.0297528152982968
1.0260677200801522,1.0130443077575075,0.7,200,0.042010896767667755,0.6345136480901998,0.6579891032323398
1.015366497670897,1.0090914331085372,0.5,200,0.037485347918145326,0.17578147417773005,0.46251465208184334
1.018273895162555,1.001713919323667,0.2,200,0.10437740892334044,0.27421665982298654,0.09562259107665792
1.0143992110708167,1.0033927055853256,0.4,200,0.22065199469545327,0.1498453571156621,0.17934800530454786
1.031952211535386,1.0116204341010846,0.5,200,-0.08766534402287678,0.8449267061948872,0.5876653440228808
1.0143992110708167,1.0034036990160593,0.3,200,0.12010418630399153,0.1498453571156621,0.1798958136960103
1.0221633793218081,1.0057698892406177,0.4,200,0.10233543431036016,0.44748153505402444,0.29766456568964617
1.0192448764914566,1.0100192962917809,0.7,200,0.19153233303455736,0.31373554084913735,0.5084676669654445
1.0349071005121362,1.0162926463950368,0.6,200,-0.21804968585124174,0.9061249949166715,0.8180496858512426
1.0408422857545379,1.0100535593427673,0.5,200,-0.010163754146658432,0.9680445465907367,0.5101637541466579
1.0124674014429897,1.0140020371394007,0.7,200,-0.005234507274318609,0.10745016650786278,0.7052345072743129
1.0057349932563653,1.0006197496595035,0.2,200,0.1590221162912711,0.030727204506665946,0.04097788370873519
1.0192448764914566,1.0076332985326653,0.2,200,-0.1902137839736057,0.31373554084913735,0.39021378397361034
1.0260677200801522,1.0181981580263286,0.7,200,-0.21170323235877125,0.6345136480901998,0.911703232358773
1.0066940180383166,1.0017026215644433,0.3,200,0.20494133313806173,0.03694154427208169,0.09505866686194604
1.0438226305440854,1.0168129902707985,0.8,200,-0.04364151023942965,0.9817073935014126,0.8436415102394315
1.0115028766603813,1.0004617545443988,0.2,200,0.16691760198114491,0.09048926840402645,0.033082398018848824
1.0173038388368227,1.0090945793282187,0.6,200,0.13732945766745708,0.2379496782459914,0.4626705423325378
1.0241136890844451,1.008060594219773,0.4,200,-0.011411901761103183,0.5424945246875095,0.41141190176110315
1.0173038388368227,1.0058988161692992,0.2,200,-0.10407346580743054,0.2379496782459914,0.30407346580742733
1.02021678370557,1.0131328582878087,0.6,200,-0.0623592436407022,0.3561549280425967,0.6623592436406996
1.029005759421095,1.0147501698037156,0.6,200,-0.14210912324442587,0.7546356753370008,0.7421091232444265
1.0260677200801522,1.0091987300030103,0.6,200,0.13216923066656025,0.6345136480901998,0.4678307693334307
1.018273895162555,1.0123416795387876,0.7,200,0.07670059541696897,0.27421665982298654,0.6232994045830345
1.015366497670897,1.0092321950444678,0.6,200,0.13051129246097876,0.17578147417773005,0.46948870753902555
1.0163347066330577,1.00768000381874,0.4,200,0.007468729870698118,0.20512362768576506,0.3925312701293048
1.02509023898472,1.0074903765149879,0.3,200,-0.08312141580431127,0.5892847834824951,0.38312141580430276
0.9980956120561376,1.002802971729055,0.4,200,0.25004755492073305,0.006851854008917117,0.1499524450792639
1.009576582776887,1.0027119212257407,0.5,200,0.3545875526580563,0.06363055924475665,0.14541244734194744
1.0221633793218081,1.0109233935215074,0.8,200,0.2467971332623158,0.44748153505402444,0.5532028667376765
1.02509023898472,1.0104805930749279,0.4,200,-0.13129789817559911,0.5892847834824951,0.5312978981755971
1.0329362359069032,1.0160678701206078,0.8,200,-0.00699053582191779,0.8682956210800635,0.8069905358219218
1.0134328459541306,1.0047803332811067,0.4,200,0.1515532633800864,0.12714571748643258,0.2484467366199182
